RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,JoinDate,Exited,ChurnDate
7854,15642455,Smith,367,France,Female,62,19,40897.56717207485,2,0,1,167590.6965636766,2020-03-04,0,
7855,15642456,Brown,614,Germany,Male,89,25,29650.263550584477,2,0,0,61379.27235665499,2022-07-16,0,
7856,15642457,Jones,766,Germany,Female,86,26,181364.68460134495,1,1,0,167493.99076389364,2023-09-29,1,2025-05-05
7857,15642458,Jones,562,Germany,Female,81,40,8550.989631911476,2,1,0,120133.7817891507,2023-04-10,0,
7858,15642459,Jones,430,France,Female,27,13,131885.74899230982,1,1,1,99961.57757129539,2019-05-28,0,
7859,15642460,Jones,723,France,Male,84,35,82412.12886844385,4,1,0,122763.44328893897,2022-02-15,0,
7860,15642461,Williams,566,Germany,Female,28,3,37727.24387448753,2,0,0,148974.89107600774,2021-04-29,0,
7861,15642462,Johnson,511,Spain,Female,45,25,222666.71123352958,3,1,0,69923.69292069727,2020-01-02,1,2023-12-13
7862,15642463,Smith,587,Germany,Male,22,43,185135.28570956085,1,0,1,37547.28435672185,2021-04-29,1,2021-08-07
7863,15642464,Johnson,724,Germany,Female,29,39,193274.71338589687,4,1,1,183225.14492959395,2021-12-25,0,
7864,15642465,Johnson,543,Germany,Female,61,15,108971.95961818876,1,0,0,191094.1323064261,2021-03-23,0,
7865,15642466,Johnson,633,Spain,Female,46,42,162086.84066151874,1,0,1,132443.20363914076,2022-10-25,0,
7866,15642467,Williams,627,France,Male,95,38,22635.80327183426,1,0,0,111917.146532432,2019-06-24,0,
7867,15642468,Johnson,405,France,Female,53,19,34819.10679542277,2,0,1,29704.993811962908,2020-08-10,0,
7868,15642469,Williams,378,Germany,Male,52,45,80642.22220354974,3,0,0,94832.28722993769,2020-05-09,0,
7869,15642470,Brown,464,Germany,Female,25,23,114444.0118443836,3,1,0,81252.64153763295,2021-08-30,1,2024-05-11
7870,15642471,Brown,356,France,Male,33,9,23454.701698643137,4,0,0,89009.78786730615,2022-02-11,0,
7871,15642472,Brown,487,Germany,Female,60,1,141243.5401832989,4,1,1,149483.80515225636,2022-02-08,0,
7872,15642473,Williams,351,France,Male,86,44,59950.64193786714,3,1,0,85024.9819255143,2023-11-20,0,
7873,15642474,Williams,371,Spain,Male,33,8,193639.50089004793,3,0,1,162401.46936388666,2023-01-02,1,2027-06-14
7874,15642475,Smith,623,Germany,Female,73,17,117.29744937952202,1,1,0,198338.40506924692,2023-10-05,0,
7875,15642476,Johnson,637,France,Male,58,41,216519.61830231652,4,1,0,118336.19775675458,2022-03-16,0,
7876,15642477,Jones,454,France,Female,94,45,183144.7913255984,3,0,0,69967.50196512809,2019-02-04,0,
7877,15642478,Jones,358,Spain,Male,25,29,136543.10975562662,3,1,0,192414.2116127354,2021-09-25,1,2024-06-23
7878,15642479,Johnson,574,Germany,Female,71,2,184383.40049094707,3,1,1,151722.9753040904,2022-08-25,1,2023-12-05
7879,15642480,Jones,500,Spain,Male,22,28,91144.96100224553,4,0,1,60467.056907062404,2020-06-21,0,
7880,15642481,Jones,594,France,Female,26,6,40646.556067333164,1,0,1,198988.18602982583,2021-01-19,0,
7881,15642482,Jones,621,France,Male,83,24,2277.841602710162,1,1,0,21844.817515553223,2021-11-03,0,
7882,15642483,Williams,628,Spain,Male,88,23,137138.80507002753,2,0,0,123678.6499687032,2020-01-09,0,
7883,15642484,Williams,689,Spain,Female,47,42,72985.61141157195,4,0,1,143206.34215180203,2020-07-10,0,
7884,15642485,Williams,583,Spain,Female,98,5,53172.297811586555,2,0,0,52836.329652409695,2022-12-22,0,
7885,15642486,Johnson,475,Germany,Male,82,14,216752.4315847114,3,1,0,29238.133811765576,2023-10-18,0,
7886,15642487,Brown,648,France,Male,47,14,181291.94831579673,1,1,1,21330.560737431188,2019-08-21,1,2022-08-22
7887,15642488,Jones,731,Germany,Male,64,39,247543.8873396451,4,0,1,186690.92294539834,2020-12-05,0,
7888,15642489,Smith,681,Germany,Male,48,26,165391.17496055106,1,1,0,124902.26396583425,2020-07-16,0,
7889,15642490,Williams,571,Spain,Female,77,20,223841.5459889756,2,1,1,50798.244203090355,2021-07-27,0,
7890,15642491,Smith,791,Germany,Female,92,44,29584.0266012789,3,0,0,130819.94334441604,2021-06-05,1,2025-01-20
7891,15642492,Jones,846,Germany,Male,97,31,180690.70290096896,1,1,1,20452.65091889147,2020-12-26,0,
7892,15642493,Brown,630,Spain,Female,26,31,21556.114391191953,2,0,1,87262.92841287077,2023-08-14,0,
7893,15642494,Smith,457,Spain,Female,93,11,23642.617918385928,2,0,0,158228.50862595552,2023-01-03,0,
7894,15642495,Jones,731,Spain,Male,71,43,214458.8705486968,4,0,0,37943.702734571736,2023-03-06,0,
7895,15642496,Jones,624,France,Male,78,8,90021.31661218888,3,1,1,128673.14380649624,2022-07-22,0,
7896,15642497,Williams,415,France,Male,81,19,79108.12612737814,3,0,1,76829.23876550772,2019-03-17,1,2022-02-16
7897,15642498,Brown,819,Germany,Female,97,48,45945.766152570926,1,1,1,37740.805229486476,2020-03-14,1,2024-02-06
7898,15642499,Jones,734,Germany,Female,23,14,121235.63029846584,1,0,0,168435.21742322601,2023-10-22,1,2026-12-30
7899,15642500,Brown,821,France,Male,62,12,50895.655780156005,2,0,1,118690.14755896748,2020-11-29,0,
7900,15642501,Williams,565,Germany,Male,82,45,134461.8900547719,1,1,0,162419.93409745643,2022-08-05,1,2026-07-07
7901,15642502,Smith,697,Spain,Male,94,7,165109.51766082653,3,1,1,194326.7130841794,2021-07-03,1,2022-06-11
7902,15642503,Johnson,401,France,Female,54,20,163727.80053058028,4,0,0,53041.780780903944,2023-04-13,1,2027-04-20
7903,15642504,Johnson,362,Germany,Male,90,44,91162.4030176719,1,1,0,44648.80172269895,2021-06-09,0,
7904,15642505,Johnson,810,Germany,Female,34,24,176009.45336397077,1,1,0,196554.03794271543,2020-11-22,0,
7905,15642506,Brown,521,Germany,Female,42,34,66521.00249710094,1,1,0,61994.43815467801,2019-09-10,0,
7906,15642507,Johnson,735,France,Female,67,39,201920.29359191575,4,0,0,96845.6071649838,2022-02-23,1,2027-01-21
7907,15642508,Smith,489,France,Male,88,29,28.777314275030275,3,0,1,170538.55853262494,2022-04-15,0,
7908,15642509,Jones,633,France,Female,48,30,241641.27816283554,1,1,1,61464.965488147805,2021-11-26,0,
7909,15642510,Brown,600,Spain,Female,49,5,108393.30137447186,1,1,0,148066.42224310106,2020-02-14,1,2021-07-12
7910,15642511,Smith,650,Germany,Female,65,10,83498.96770169721,4,0,0,161635.7695479003,2023-06-23,0,
7911,15642512,Brown,414,Germany,Male,34,41,156120.59362995194,3,0,1,109351.46804143689,2023-06-22,0,
7912,15642513,Brown,821,Spain,Male,78,7,219774.29120315635,3,0,0,107737.21160963789,2019-05-07,1,2019-11-21
7913,15642514,Brown,666,France,Female,74,7,88142.8242227128,4,1,0,61166.673412722805,2023-02-15,1,2025-08-20
7914,15642515,Williams,568,France,Female,74,38,17510.63480699616,4,1,0,132668.43311971758,2022-04-06,0,
7915,15642516,Jones,385,France,Female,87,11,88458.38301997336,1,1,0,56158.87364930495,2020-08-14,1,2022-11-24
7916,15642517,Johnson,677,Spain,Female,50,2,1271.667322494563,1,0,1,67281.28138571829,2019-10-21,0,
7917,15642518,Williams,446,Germany,Female,36,42,46260.538225810524,3,1,0,127343.46312709575,2023-07-20,0,
7918,15642519,Jones,417,Spain,Male,32,44,13001.88908358721,2,0,1,69950.3486996537,2022-09-28,0,
7919,15642520,Johnson,434,Germany,Female,52,15,96896.33120219767,2,1,1,103487.97485585022,2021-10-16,0,
7920,15642521,Williams,826,Germany,Male,66,40,14937.292307489248,4,1,1,191064.49000288584,2019-11-06,0,
7921,15642522,Williams,505,Germany,Male,53,26,245981.52089340865,3,0,1,127050.33375016919,2020-10-23,0,
7922,15642523,Smith,532,Spain,Female,71,15,195479.0382427511,2,0,1,155158.328519888,2020-06-11,1,2021-03-13
7923,15642524,Williams,365,France,Female,53,4,104883.3332021047,2,0,0,146534.02310593432,2020-06-23,0,
7924,15642525,Brown,303,France,Female,70,39,197605.50794806596,4,0,1,191497.05477916248,2020-02-23,1,2020-12-14
7925,15642526,Williams,302,Spain,Male,77,11,104340.45010612397,3,0,0,39231.12671988559,2020-03-19,0,
7926,15642527,Brown,558,Germany,Female,91,2,161770.3809662151,2,0,1,53067.15263283839,2020-11-15,0,
7927,15642528,Jones,624,Spain,Male,61,34,205379.02909883822,3,1,1,143438.33904924258,2023-05-01,1,2025-09-25
7928,15642529,Jones,539,France,Female,50,44,171100.62218850502,4,0,1,172340.70533479785,2021-04-19,1,2022-01-16
7929,15642530,Brown,834,Spain,Female,61,2,21127.710659541306,2,0,0,154372.83669491496,2019-08-24,0,
7930,15642531,Smith,617,Germany,Male,72,30,10871.392710370186,1,1,0,46577.89172921769,2023-01-02,0,
7931,15642532,Smith,350,France,Female,91,23,142476.23285776144,1,0,0,142365.18267092173,2019-08-02,0,
7932,15642533,Jones,769,Germany,Male,61,40,49107.143052983665,3,1,1,133072.23222846328,2019-03-26,0,
7933,15642534,Williams,342,Spain,Female,68,28,246023.25755024736,3,0,0,116648.38553597697,2021-03-04,1,2025-11-21
7934,15642535,Jones,503,Germany,Male,68,32,4073.548831648538,2,0,0,121535.54196933084,2023-11-03,0,
7935,15642536,Jones,646,Spain,Male,24,37,187131.50639085617,3,1,0,129285.94706829361,2019-03-26,0,
7936,15642537,Brown,357,France,Female,18,15,10610.846229155619,2,1,1,52581.97679901473,2023-02-21,0,
7937,15642538,Smith,358,France,Female,30,32,152718.1289755147,3,1,1,79844.06016520833,2019-03-06,0,
7938,15642539,Brown,810,France,Female,90,9,105010.91741559967,3,1,0,130228.74561088739,2023-07-28,0,
7939,15642540,Jones,617,Germany,Male,65,29,158205.8019419275,4,1,1,34298.110338495186,2020-10-24,0,
7940,15642541,Johnson,732,Spain,Female,64,33,190489.59773446358,3,0,1,147826.066010899,2020-09-18,0,
7941,15642542,Williams,671,Spain,Female,64,34,8300.104043852563,1,0,1,154191.1614635214,2019-03-05,0,
7942,15642543,Jones,506,Spain,Female,27,6,130315.14262464516,1,1,0,45886.76703317376,2022-09-28,0,
7943,15642544,Brown,410,Germany,Male,43,5,235584.94382439682,4,1,0,71133.82238447595,2021-07-27,0,
7944,15642545,Johnson,322,Spain,Male,67,14,54445.81087822442,4,0,1,61596.325102871066,2021-07-07,1,2025-03-21
7945,15642546,Johnson,727,France,Male,64,31,19367.086169712416,4,1,1,57785.866968833536,2022-10-07,1,2026-07-18
7946,15642547,Jones,310,Spain,Female,61,1,192741.2521062906,4,0,1,86001.2628805947,2022-03-27,0,
7947,15642548,Smith,814,Germany,Male,18,31,185360.44764616058,2,1,0,155825.87289367494,2023-06-01,0,
7948,15642549,Johnson,443,France,Male,80,27,97538.62587616516,3,0,1,93209.99365973516,2020-05-05,1,2021-11-15
7949,15642550,Williams,820,France,Female,34,20,207561.80183664832,3,1,0,116268.65446706233,2023-08-09,0,
7950,15642551,Brown,593,Germany,Female,34,16,135975.2726364985,1,0,0,42078.69039149667,2023-01-26,0,
7951,15642552,Brown,624,France,Female,56,18,118840.07451429796,1,0,0,130601.478260966,2022-06-02,0,
7952,15642553,Brown,492,Spain,Female,60,13,205463.81594997967,1,0,0,199842.35170241696,2019-11-09,0,
7953,15642554,Jones,590,Germany,Male,93,48,24534.980866215028,2,1,0,151237.13328356913,2020-09-06,0,
7954,15642555,Brown,718,Spain,Male,58,33,55974.96509701233,3,0,1,107285.13888793036,2021-07-07,0,
7955,15642556,Brown,759,Germany,Male,32,47,111033.90865994367,4,0,1,104839.15955303854,2021-03-23,0,
7956,15642557,Williams,347,Germany,Male,18,19,21358.269003373814,2,1,1,186052.13452550434,2021-07-28,0,
7957,15642558,Smith,406,Germany,Female,75,20,248967.89817009706,1,1,1,93413.33554609939,2023-01-29,1,2027-08-04
7958,15642559,Jones,563,Spain,Male,71,47,78382.75019552179,4,1,0,150744.01035602234,2022-01-16,0,
7959,15642560,Jones,552,Germany,Female,92,2,236936.13812080846,1,1,1,129794.6762933255,2022-08-19,0,
7960,15642561,Brown,838,France,Female,22,13,118612.90237476274,2,0,1,132814.63609112895,2020-11-10,1,2023-04-05
7961,15642562,Williams,820,Spain,Male,79,20,231129.6396167071,1,0,0,35072.0524915509,2020-03-10,0,
7962,15642563,Johnson,457,Germany,Female,99,26,109996.23190403752,3,1,0,139841.0320231518,2020-11-12,0,
7963,15642564,Brown,825,Germany,Female,99,6,203681.15416314025,4,0,0,135564.13191506872,2022-03-04,1,2027-02-02
7964,15642565,Brown,328,Spain,Female,88,41,187774.65161995695,3,1,0,153502.55135379292,2021-12-09,0,
7965,15642566,Jones,837,France,Female,63,28,236723.82055824227,3,0,1,141943.93794525688,2022-12-26,0,
7966,15642567,Jones,442,France,Female,82,8,159362.8851393006,4,0,1,178370.1499949466,2019-12-06,1,2022-10-04
7967,15642568,Brown,517,Germany,Male,45,39,56771.259604548235,1,1,0,199537.082099875,2019-12-13,0,
7968,15642569,Jones,366,Germany,Female,58,14,135475.40569948748,1,1,1,54377.83424873246,2020-10-07,0,
7969,15642570,Williams,443,France,Male,40,43,36468.679810209906,2,0,0,179926.07482656627,2022-10-02,1,2023-10-08
7970,15642571,Johnson,440,Germany,Female,49,27,83717.51739192268,1,0,0,72579.61293146227,2020-10-10,1,2025-07-08
7971,15642572,Johnson,645,France,Female,75,37,197296.98436305474,1,1,0,67158.35528077348,2019-09-02,1,2024-01-26
7972,15642573,Johnson,764,France,Male,56,14,3491.981447325515,3,1,1,60413.289163722075,2019-04-19,0,
7973,15642574,Brown,395,France,Male,99,14,155216.04082248374,1,0,0,118315.6881718539,2023-12-28,0,
7974,15642575,Brown,707,France,Female,50,29,173246.58477019268,1,0,0,114848.63301749148,2020-06-16,0,
7975,15642576,Brown,417,Germany,Male,75,31,224947.7143232686,3,0,0,173094.08384711726,2022-01-18,0,
7976,15642577,Williams,743,Spain,Male,49,39,189116.50298488338,4,0,0,99026.3282572769,2019-10-23,0,
7977,15642578,Johnson,679,Spain,Male,67,11,100705.62771596859,2,1,1,161032.35821566035,2019-04-22,0,
7978,15642579,Jones,577,France,Female,68,19,191394.50115047177,4,1,0,195372.92522713277,2023-06-01,0,
7979,15642580,Jones,660,Germany,Male,94,26,156369.68730247527,4,0,1,54976.3266031995,2022-04-15,0,
7980,15642581,Smith,669,Spain,Male,36,1,146687.7107298023,4,1,1,35060.56625923804,2019-12-09,0,
7981,15642582,Smith,511,Spain,Male,20,40,18435.690707166275,4,1,1,82964.0246797276,2023-08-11,0,
7982,15642583,Jones,558,France,Female,34,21,134920.60081172065,4,0,0,192479.73936671542,2019-04-11,1,2022-11-03
7983,15642584,Johnson,396,France,Male,60,25,216774.22750541443,3,0,1,160911.9904682749,2023-11-17,0,
7984,15642585,Brown,509,Germany,Male,46,39,109212.73600867538,1,1,1,101764.66724150111,2020-09-20,0,
7985,15642586,Jones,847,Spain,Female,61,7,176039.5017467582,1,1,0,36754.34374256946,2023-06-16,1,2025-08-13
7986,15642587,Jones,320,France,Male,69,35,225934.47041742134,2,1,0,73334.90074645074,2022-11-25,0,
7987,15642588,Smith,732,France,Female,45,25,133542.25021075647,4,1,0,179634.28921200946,2019-01-28,0,
7988,15642589,Johnson,670,Germany,Female,51,36,22031.100687308484,2,1,1,47718.68690766147,2021-07-25,0,
7989,15642590,Jones,692,France,Female,97,16,13562.287378236198,3,1,1,137772.14294741923,2023-04-10,1,2027-03-13
7990,15642591,Brown,518,France,Male,71,6,199426.0539032894,3,1,0,130355.75907548032,2019-02-27,0,
7991,15642592,Brown,803,France,Male,19,0,8175.783620529065,4,0,1,75903.2268907676,2023-03-02,0,
7992,15642593,Williams,395,France,Female,34,26,249729.3704311585,2,0,1,126284.71037974062,2019-10-24,1,2022-01-28
7993,15642594,Brown,731,France,Male,35,41,31877.22185201841,4,0,0,152705.62099472023,2019-05-14,1,2020-11-25
7994,15642595,Jones,487,Germany,Male,45,25,193784.4838857989,4,1,0,30622.13820854773,2022-09-16,0,
7995,15642596,Jones,800,France,Female,45,31,216929.15413875887,3,0,1,163484.3948364428,2019-09-06,1,2022-02-15
7996,15642597,Brown,674,Spain,Male,69,13,76607.14297349902,3,1,0,102849.80909748981,2021-10-17,1,2025-09-20
7997,15642598,Smith,733,France,Male,33,18,135405.80120560864,1,0,0,59978.69625358574,2020-07-03,0,
7998,15642599,Johnson,722,France,Male,50,8,238093.86603926469,2,1,1,117067.89999694389,2021-06-20,0,
7999,15642600,Jones,443,Spain,Male,22,42,238788.72559286523,3,0,0,30615.1773735269,2022-01-03,0,
8000,15642601,Brown,839,Spain,Female,62,43,232527.98358621326,2,0,0,171497.9990709066,2023-08-05,0,
8001,15642602,Brown,798,France,Male,54,0,68726.6718642498,2,0,0,198591.9718582341,2021-04-13,1,2021-06-23
8002,15642603,Jones,305,Germany,Female,99,20,14885.83249131928,4,1,0,141971.40208180988,2022-04-06,0,
8003,15642604,Williams,616,Spain,Female,69,19,25697.50466837989,1,0,1,77261.51732235285,2021-02-09,1,2024-12-08
8004,15642605,Johnson,529,Germany,Female,81,48,35469.163549219615,2,1,1,180696.9828608135,2023-03-07,0,
8005,15642606,Jones,421,France,Male,79,32,167919.54017891953,2,0,0,76142.56025144676,2022-10-10,0,
8006,15642607,Brown,794,France,Female,22,32,200609.32848540772,2,0,1,85067.9502026526,2022-06-02,0,
8007,15642608,Williams,774,Spain,Male,28,17,12581.430009477646,2,0,1,186002.67461310432,2023-08-15,0,
8008,15642609,Jones,807,Spain,Female,20,40,222601.325378685,4,0,0,131697.69431067343,2023-04-04,1,2024-12-22
8009,15642610,Johnson,474,Germany,Male,68,16,186825.92554741845,2,0,0,88434.37442303916,2019-05-26,0,
8010,15642611,Williams,820,France,Female,77,12,132571.4440846363,1,0,0,99571.54769540821,2022-06-18,0,
8011,15642612,Brown,570,Spain,Female,83,48,247490.07981990473,2,1,0,142423.9937632657,2021-06-11,0,
8012,15642613,Smith,485,Spain,Female,74,42,66296.53653688991,1,0,0,137507.628294251,2019-12-10,1,2023-07-16
8013,15642614,Johnson,393,Spain,Female,34,48,54501.95874747371,1,0,1,85450.70268789845,2023-11-08,1,2024-10-08
8014,15642615,Williams,813,Germany,Female,20,8,83700.71382617927,2,0,1,41498.74776380799,2021-11-24,0,
8015,15642616,Jones,477,France,Female,20,45,131630.18266379792,4,0,1,95781.51315502293,2020-12-02,0,
8016,15642617,Jones,594,Spain,Female,57,0,96709.307700828,1,0,0,140593.96103791537,2019-01-01,0,
8017,15642618,Williams,530,Spain,Female,97,22,207375.27455395833,3,1,0,67853.57767220504,2019-06-02,0,
8018,15642619,Jones,535,Spain,Female,93,39,223622.60760924697,1,0,1,179173.02477273942,2020-03-04,0,
8019,15642620,Williams,392,France,Male,80,33,241666.9186923335,2,0,0,81082.53899313309,2020-05-22,0,
8020,15642621,Johnson,786,Germany,Male,68,35,204562.7864471111,4,1,1,56844.7641978575,2022-02-23,0,
8021,15642622,Jones,343,Germany,Male,18,49,152028.11351859188,3,1,1,95643.54257887795,2020-05-05,0,
8022,15642623,Johnson,838,France,Female,68,44,153403.79966783145,1,0,1,62779.371710676336,2023-02-14,0,
8023,15642624,Brown,774,Germany,Male,21,13,46622.85847321529,2,1,0,101848.8940160148,2019-12-11,0,
8024,15642625,Brown,338,Germany,Female,98,20,65803.06482479672,3,1,1,35969.381481056465,2023-10-28,0,
8025,15642626,Brown,684,Spain,Male,21,42,249314.86309536762,2,1,0,98741.14095337308,2019-08-09,0,
8026,15642627,Brown,734,Germany,Male,64,42,65324.59848788646,2,1,1,152942.19372986953,2020-12-23,0,
8027,15642628,Jones,588,Spain,Female,56,20,116718.38456887238,2,1,1,70815.28817597315,2021-11-14,0,
8028,15642629,Williams,547,Germany,Male,66,27,96327.51695778652,4,0,0,197159.03860830973,2020-06-11,0,
8029,15642630,Jones,658,Spain,Female,74,31,172064.61280903287,3,1,0,53246.858589147276,2022-04-20,1,2024-08-05
8030,15642631,Jones,737,France,Male,56,29,83874.16782510404,3,0,0,81797.38739988818,2023-03-03,0,
8031,15642632,Johnson,508,France,Male,85,39,170737.48979399068,3,1,0,108556.4948126711,2021-04-20,1,2023-09-28
8032,15642633,Williams,423,Germany,Male,34,11,240200.49078472934,4,1,0,171816.10241976872,2023-07-23,0,
8033,15642634,Smith,702,Spain,Female,32,28,63096.66842750497,2,1,0,98257.06405383536,2021-12-01,0,
8034,15642635,Smith,583,France,Male,45,0,92669.27529580696,3,0,1,152414.81009845153,2020-04-25,0,
8035,15642636,Williams,540,France,Female,33,25,85543.78282451446,1,0,0,22702.63543150593,2021-07-18,0,
8036,15642637,Smith,466,Germany,Male,23,15,75089.31899680868,1,1,0,24605.312848649097,2023-11-07,0,
8037,15642638,Williams,447,Spain,Male,49,17,67571.21699930153,2,0,0,26830.542239952418,2021-05-21,0,
8038,15642639,Johnson,564,Spain,Female,98,32,157510.67036399644,3,1,1,24167.66583651998,2023-01-02,0,
8039,15642640,Johnson,800,France,Female,42,49,137027.47588797007,2,1,1,56805.542851392485,2022-11-26,1,2026-06-11
8040,15642641,Jones,578,Germany,Male,56,41,127166.66425949233,4,1,1,127266.77900387779,2023-04-19,0,
